event,meet,stroke,gender,distance,source_file,meet_category,records,entries
11,2019 Futures Mt Hood Results,IM,Women,400,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Krolikowski, Kathryn M', 20, 'Aquazot Swim Club-CA', '4:55.13', '4:54.36'], [2, 'Kirschke, Ella M', 19, 'Unattached Losc-OR', '4:59.74', '4:57.35'], [3, 'Smith, Delaney M', 19, 'Unattached Losc-OR', '5:00.68', '4:59.80'], [4, 'Matous, Emma R', 16, 'Tualatin Hills Swim Club-OR', '5:05.16', '5:01.35'], [5, 'Lawrence, Maelynn M', 18, 'La Mirada Armada-CA', '5:05.39', '5:02.62'], [6, 'Barbosa, Maisy B', 16, 'Seattle Metropolitan Aquatic C-PN', '5:05.55', '5:03.34'], [7, 'Ryan, Sophia J', 16, 'North Coast Aquatics-SI', '5:04.30', '5:08.66'], [8, 'Adams, Katherine M', 14, 'Tualatin Hills Swim Club-OR', '5:02.34', '5:18.68'], [1, 'Krolikowski, Kathryn M', 20, 'Aquazot Swim Club-CA', '4:56.43', '4:55.13'], [2, 'Kirschke, Ella M', 19, 'Unattached Losc-OR', '4:57.25', '4:59.74'], [3, 'Smith, Delaney M', 19, 'Unattached Losc-OR', '4:57.52', '5:00.68'], [4, 'Adams, Katherine M', 14, 'Tualatin Hills Swim Club-OR', '5:02.72', '5:02.34'], [5, 'Ryan, Sophia J', 16, 'North Coast Aquatics-SI', '5:06.35', '5:04.30'], [6, 'Matous, Emma R', 16, 'Tualatin Hills Swim Club-OR', '5:04.41', '5:05.16'], [7, 'Lawrence, Maelynn M', 18, 'La Mirada Armada-CA', '5:06.13', '5:05.39'], [8, 'Barbosa, Maisy B', 16, 'Seattle Metropolitan Aquatic C-PN', '5:05.85', '5:05.55']]"
12,2019 Futures Mt Hood Results,IM,Men,400,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Taylor, Davis G', 17, 'Mission Viejo Nadadores-CA', '4:31.43', '4:29.84'], [2, 'Nosack, Marco A', 16, 'Tualatin Hills Swim Club-OR', '4:35.67', '4:31.41'], [3, 'Reeves, Brenden W', 17, 'Bend Swim Club-OR', '4:36.45', '4:35.07'], [4, 'Rodgers, Connor C', 17, 'Unattached-PC', '4:36.46', '4:35.12'], [5, 'Ngan, Owen L', 16, 'Mount Hood Aquatics-OR', '4:35.66', '4:36.03'], [6, 'Nosack, Diego D', 14, 'Tualatin Hills Swim Club-OR', '4:35.19', '4:36.32'], [7, 'Omusoru, Alexandru', 18, 'Wave Aquatics-PN', '4:36.47', '4:40.94'], [8, 'Carlton, Mason K', 16, 'Quicksilver Swimming-PC', '4:36.74', '4:42.57'], [1, 'Taylor, Davis G', 17, 'Mission Viejo Nadadores-CA', '4:29.88', '4:31.43'], [2, 'Nosack, Diego D', 14, 'Tualatin Hills Swim Club-OR', '4:36.84', '4:35.19'], [3, 'Ngan, Owen L', 16, 'Mount Hood Aquatics-OR', '4:35.83', '4:35.66'], [4, 'Nosack, Marco A', 16, 'Tualatin Hills Swim Club-OR', '4:36.85', '4:35.67'], [6, 'Rodgers, Connor C', 17, 'Unattached-PC', '4:35.55', '4:36.46'], [7, 'Omusoru, Alexandru', 18, 'Wave Aquatics-PN', '4:41.79', '4:36.47'], [8, 'Carlton, Mason K', 16, 'Quicksilver Swimming-PC', '4:37.39', '4:36.74']]"
13,2019 Futures Mt Hood Results,Freestyle Relay,Women,400,2019-futures-mt-hood-results.pdf,futures-results,[],[]
14,2019 Futures Mt Hood Results,Freestyle Relay,Men,400,2019-futures-mt-hood-results.pdf,futures-results,[],[]
15,2019 Futures Mt Hood Results,Butterfly,Women,200,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Krolikowski, Kathryn M', 20, 'Aquazot Swim Club-CA', '2:18.29', '2:15.26'], [2, 'Nowaski, Sarah N', 21, 'College Area Swim Team-SI', '2:16.62', '2:17.01'], [3, 'Lawrence, Maelynn M', 18, 'La Mirada Armada-CA', '2:18.29', '2:17.05'], [4, 'Dequine, Sanne A', 15, 'Dart Swimming-SN', '2:20.01', '2:18.57'], [5, 'Rimat, Karlie A', 19, 'Mighty Marlins Swim Club-PN', '2:20.81', '2:18.83'], [6, 'Husaby, Anneliese N', 17, 'Bend Swim Club-OR', '2:20.74', '2:18.90'], [7, 'Chen, Jaime W', 16, 'Seattle Metropolitan Aquatic C-PN', '2:19.98', '2:20.38'], [8, 'Nowaski, Danielle P', 18, 'College Area Swim Team-SI', '2:18.54', '2:21.35'], [1, 'Nowaski, Sarah N', 21, 'College Area Swim Team-SI', '2:20.90', '2:16.62'], [4, 'Nowaski, Danielle P', 18, 'College Area Swim Team-SI', '2:16.92', '2:18.54'], [5, 'Chen, Jaime W', 16, 'Seattle Metropolitan Aquatic C-PN', '2:18.27', '2:19.98'], [6, 'Dequine, Sanne A', 15, 'Dart Swimming-SN', '2:20.13', '2:20.01'], [8, 'Rimat, Karlie A', 19, 'Mighty Marlins Swim Club-PN', '2:21.51', '2:20.81']]"
16,2019 Futures Mt Hood Results,Butterfly,Men,200,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Cutler, Tate J', 15, 'Dart Swimming-SN', '2:04.46', '2:02.62'], [2, 'Keough, Patrick S', 15, 'University Place Aquatic Club-PN', '2:04.59', '2:03.36'], [3, 'Giacoppo, Gabriel P', 18, 'North Bay Aquatics-PC', '2:05.84', '2:05.34'], [4, 'Donchi, Samuel A', 17, 'Tualatin Hills Swim Club-OR', '2:05.84', '2:05.68'], [5, 'Nosack, Diego D', 14, 'Tualatin Hills Swim Club-OR', '2:07.72', '2:05.70'], [6, 'Carsten, Ian D', 15, 'Bay Club Aquatics-SI', '2:05.88', '2:05.94'], [7, 'Phung, Bertrand H', 19, 'Unattached-PC', '2:07.27', '2:06.32'], [8, 'Younkin, Skyler H', 18, 'Tri-city Channel Cats-IE', '2:07.65', '2:09.70'], [1, 'Cutler, Tate J', 15, 'Dart Swimming-SN', '2:03.53', '2:04.46'], [3, 'Keough, Patrick S', 15, 'University Place Aquatic Club-PN', '2:05.64', '2:04.59'], [6, 'Carsten, Ian D', 15, 'Bay Club Aquatics-SI', '2:07.57', '2:05.88'], [7, 'Phung, Bertrand H', 19, 'Unattached-PC', '2:05.66', '2:07.27'], [8, 'Younkin, Skyler H', 18, 'Tri-city Channel Cats-IE', '2:07.76', '2:07.65']]"
17,2019 Futures Mt Hood Results,Freestyle,Women,50,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Larson, Chloe L', 20, 'Cougar Aquatics-IE', '26.72', '26.09'], [2, 'Mortenson, Katrina E', 16, 'Alpha Aquatics-CA', '27.04', '26.22'], [3, 'Henig, Isabelle M', 19, 'Palo Alto Stanford Aquatics-PC', '26.65', '26.26'], [4, 'Beers, Eleanor D', 17, 'Bainbridge Island Swim Club-PN', '26.45', '26.27'], [5, 'Reinstein, Sloane O', 18, 'Palo Alto Stanford Aquatics-PC', '26.95', '26.46'], [6, 'Cook, Elizabeth K', 17, 'Tualatin Hills Swim Club-OR', '26.90', '26.51'], [7, 'Berkenfield, Colette H', 18, 'North Bay Aquatics-PC', '27.01', '26.55'], [8, 'Facey, Mia A', 22, 'Unattached Ucd-SN', '26.90', '26.62'], [1, 'Beers, Eleanor D', 17, 'Bainbridge Island Swim Club-PN', '26.49', '26.45'], [2, 'Henig, Isabelle M', 19, 'Palo Alto Stanford Aquatics-PC', '26.51', '26.65'], [3, 'Larson, Chloe L', 20, 'Cougar Aquatics-IE', '26.45', '26.72'], [6, 'Reinstein, Sloane O', 18, 'Palo Alto Stanford Aquatics-PC', '26.69', '26.95'], [7, 'Berkenfield, Colette H', 18, 'North Bay Aquatics-PC', '26.74', '27.01'], [8, 'Mortenson, Katrina E', 16, 'Alpha Aquatics-CA', '26.58', '27.04']]"
18,2019 Futures Mt Hood Results,Freestyle,Men,50,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Park, Patrick H', 23, 'Fast Swim Team-CA', '23.34', '23.02'], [2, 'Hemmens, Reece M', 20, 'Socal Aquatics Association-CA', '23.77', '23.43'], [3, 'Van Zandt, Zachary E', 17, 'Ccat Swimming-CA', '23.93', '23.57'], [4, 'Sloan, Dawson J', 20, 'Unattached Pca-HI', '24.10', '23.61'], [5, 'McEuen, Casey D', 20, 'Corvallis Aquatic Team-OR', '23.78', '23.66'], [6, 'Parker, Mateo S', 16, 'North Coast Aquatics-SI', '23.97', '23.70'], [7, 'Oliveira, Neirton S', 22, 'Lake Oswego Swim Club-OR', '24.02', '23.92'], [8, 'Sammon, Patrick W', 15, 'AquaSol-SN', '24.13', '24.07'], [1, 'Park, Patrick H', 23, 'Fast Swim Team-CA', '23.25', '23.34'], [2, 'Hemmens, Reece M', 20, 'Socal Aquatics Association-CA', '24.07', '23.77'], [3, 'McEuen, Casey D', 20, 'Corvallis Aquatic Team-OR', '23.99', '23.78'], [4, 'Van Zandt, Zachary E', 17, 'Ccat Swimming-CA', '24.19', '23.93'], [5, 'Parker, Mateo S', 16, 'North Coast Aquatics-SI', '23.83', '23.97'], [6, 'Oliveira, Neirton S', 22, 'Lake Oswego Swim Club-OR', '24.28', '24.02'], [7, 'Sloan, Dawson J', 20, 'Unattached Pca-HI', '24.59', '24.10'], [8, 'Sammon, Patrick W', 15, 'AquaSol-SN', '24.10', '24.13'], [1, 'Townsend, Timothy E', 18, 'Irvine Novaquatics-CA', '24.64', '24.33'], [2, 'Shultz, Ian D', 18, 'Corvallis Aquatic Team-OR', '24.64', '24.55']]"
19,2019 Futures Mt Hood Results,Breaststroke,Women,200,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Depolo, Donna L', 20, 'University of Nevada-PC', '2:38.64', '2:33.53'], [2, 'Bercutt, Natalie A', 16, 'Ucd Aquamonsters-SN', '2:35.54', '2:34.69'], [3, 'Maeda, Jessica Y', 15, 'Tualatin Hills Swim Club-OR', '2:40.98', '2:37.57'], [4, 'Yu, Catherine J', 15, 'Pro Swimming-PN', '2:40.46', '2:38.48'], [5, 'Morris, Halle M', 20, 'North Bay Aquatics-PC', '2:39.60', '2:38.92'], [6, 'Adame, Ana I', 16, 'Canyons Aquatic Club-CA', '2:40.14', '2:40.33'], [7, 'Willmer, Emma G', 16, 'Irvine Novaquatics-CA', '2:40.89', '2:41.36'], [8, 'Kaleta, Victoria S', 21, 'Ucd Aquamonsters-SN', '2:40.02', '2:44.66'], [1, 'Bercutt, Natalie A', 16, 'Ucd Aquamonsters-SN', '2:37.23', '2:35.54'], [2, 'Depolo, Donna L', 20, 'University of Nevada-PC', '2:40.81', '2:38.64'], [3, 'Morris, Halle M', 20, 'North Bay Aquatics-PC', '2:38.51', '2:39.60'], [4, 'Kaleta, Victoria S', 21, 'Ucd Aquamonsters-SN', '2:36.95', '2:40.02'], [5, 'Adame, Ana I', 16, 'Canyons Aquatic Club-CA', '2:35.54', '2:40.14'], [6, 'Yu, Catherine J', 15, 'Pro Swimming-PN', '2:39.63', '2:40.46'], [7, 'Willmer, Emma G', 16, 'Irvine Novaquatics-CA', '2:36.74', '2:40.89'], [8, 'Maeda, Jessica Y', 15, 'Tualatin Hills Swim Club-OR', '2:38.52', '2:40.98']]"
20,2019 Futures Mt Hood Results,Breaststroke,Men,200,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Neton, Jack T', 20, 'Seattle University Swimming-PN', '2:22.47', '2:19.61'], [2, 'Lum, Justin D', 19, 'Buenaventura Swim Club-CA', '2:21.89', '2:22.16'], [3, 'Parsons, Nathaniel K', 16, 'North Coast Aquatics-SI', '2:23.46', '2:23.45'], [4, 'Moridaira, Shogo H', 18, 'Palo Alto Stanford Aquatics-PC', '2:23.82', '2:24.09'], [5, 'Higdon, Tom J', 21, 'Dart Swimming-SN', '2:22.44', '2:24.48'], [6, 'Seljeseth, Erik W', 17, 'Quicksilver Swimming-PC', '2:23.75', '2:24.52'], [7, 'Choi, Matthew', 18, 'Peak Swimming-PC', '2:22.47', '2:24.91'], [1, 'Lum, Justin D', 19, 'Buenaventura Swim Club-CA', '2:20.46', '2:21.89'], [5, 'Walker, Lucas A', 18, 'Palo Alto Stanford Aquatics-PC', '2:23.11', '2:22.86'], [6, 'Parsons, Nathaniel K', 16, 'North Coast Aquatics-SI', '2:23.11', '2:23.46'], [7, 'Seljeseth, Erik W', 17, 'Quicksilver Swimming-PC', '2:25.17', '2:23.75'], [8, 'Moridaira, Shogo H', 18, 'Palo Alto Stanford Aquatics-PC', '2:24.17', '2:23.82']]"
21,2019 Futures Mt Hood Results,Backstroke,Women,100,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Lepisova, Emma', 18, 'Burlingame Aquatic Club-PC', '1:04.49', '1:04.09'], [2, 'Hodges, Macky D', 14, 'Gators Swim Club-CA', '1:05.28', '1:04.51'], [3, 'Wallace, Isabella A', 17, 'Multnomah Athletic Club-OR', '1:05.15', '1:04.69'], [4, 'Suggs, Eva R', 18, 'Boise YMCA Swim Team-SR', '1:05.66', '1:04.81'], [5, 'Harvey, Noelle E', 16, 'North Coast Aquatics-SI', '1:05.42', '1:04.86'], [6, 'Ristic, Mia', 17, 'Irvine Novaquatics-CA', '1:05.67', '1:05.50'], [7, 'Barthel, Alanakealoha R', 16, 'Aulea Swim Club-HI', '1:05.86', '1:05.56'], [8, 'Soule, Lindsey N', 19, 'Corvallis Aquatic Team-OR', '1:05.77', '1:06.22'], [1, 'Lepisova, Emma', 18, 'Burlingame Aquatic Club-PC', '1:04.68', '1:04.49'], [2, 'Wallace, Isabella A', 17, 'Multnomah Athletic Club-OR', '1:04.78', '1:05.15'], [3, 'Hodges, Macky D', 14, 'Gators Swim Club-CA', '1:05.96', '1:05.28'], [4, 'Harvey, Noelle E', 16, 'North Coast Aquatics-SI', '1:06.52', '1:05.42'], [5, 'Suggs, Eva R', 18, 'Boise YMCA Swim Team-SR', '1:04.51', '1:05.66'], [6, 'Ristic, Mia', 17, 'Irvine Novaquatics-CA', '1:05.60', '1:05.67'], [7, 'Soule, Lindsey N', 19, 'Corvallis Aquatic Team-OR', '1:05.12', '1:05.77'], [8, 'Barthel, Alanakealoha R', 16, 'Aulea Swim Club-HI', '1:04.81', '1:05.86']]"
22,2019 Futures Mt Hood Results,Backstroke,Men,100,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Hanson, Joshua E', 25, 'Riverside Aquatics Association-CA', '59.23', '58.29'], [2, 'Donovan, John L', 16, 'Wolverine Aquatics-SN', '58.97', '58.52'], [3, 'Klein, Curtis T', 24, 'Lake Oswego Swim Club-OR', '59.20', '58.86'], [4, 'Gentry, Marcus A', 15, 'Superior Stingray Swimming-OR', '58.81', '59.16'], [5, 'Oliveira, Neirton S', 22, 'Lake Oswego Swim Club-OR', '59.61', '59.18'], [6, 'Woodbury, Maxwell S', 19, 'Hillsboro Swim Team-OR', '58.38', '59.31'], [7, 'Kyi, Kevin W', 16, 'Seattle Metropolitan Aquatic C-PN', '59.57', '59.34'], [8, 'Wenger, Jacque A', 15, 'Rancho San Dieguito-SI', '59.58', '59.44'], [1, 'Woodbury, Maxwell S', 19, 'Hillsboro Swim Team-OR', '1:00.47', '58.38'], [2, 'Gentry, Marcus A', 15, 'Superior Stingray Swimming-OR', '59.84', '58.81'], [4, 'Klein, Curtis T', 24, 'Lake Oswego Swim Club-OR', '58.43', '59.20'], [5, 'Hanson, Joshua E', 25, 'Riverside Aquatics Association-CA', '58.15', '59.23'], [6, 'Kyi, Kevin W', 16, 'Seattle Metropolitan Aquatic C-PN', '58.87', '59.57'], [7, 'Wenger, Jacque A', 15, 'Rancho San Dieguito-SI', '59.87', '59.58'], [8, 'Oliveira, Neirton S', 22, 'Lake Oswego Swim Club-OR', '59.87', '59.61']]"
23,2019 Futures Mt Hood Results,Freestyle,Women,400,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Tseng, Courtney S', 19, 'La Mirada Armada-CA', '4:23.42', '4:21.17'], [2, 'Falk, Ryan J', 21, 'Tualatin Hills Swim Club-OR', '4:23.32', '4:21.97'], [3, 'Salladin, Cathryn G', 20, 'La Mirada Armada-CA', '4:23.53', '4:24.57'], [4, 'Nowaski, Sarah N', 21, 'College Area Swim Team-SI', '4:26.08', '4:25.97'], [5, 'Horst, Eleanor K', 16, 'Canyons Aquatic Club-CA', '4:26.32', '4:26.32'], [6, 'Jackson, Sydney R', 17, 'North Coast Aquatics-SI', '4:26.41', '4:26.57'], [7, 'Brady, Emma L', 17, 'Bend Swim Club-OR', '4:26.24', '4:26.86'], [8, 'Reinstein, Sloane O', 18, 'Palo Alto Stanford Aquatics-PC', '4:26.13', '4:30.00'], [1, 'Falk, Ryan J', 21, 'Tualatin Hills Swim Club-OR', '4:20.77', '4:23.32'], [2, 'Tseng, Courtney S', 19, 'La Mirada Armada-CA', '4:23.81', '4:23.42'], [3, 'Salladin, Cathryn G', 20, 'La Mirada Armada-CA', '4:20.23', '4:23.53'], [5, 'Reinstein, Sloane O', 18, 'Palo Alto Stanford Aquatics-PC', '4:24.99', '4:26.13'], [6, 'Brady, Emma L', 17, 'Bend Swim Club-OR', '4:26.46', '4:26.24'], [7, 'Horst, Eleanor K', 16, 'Canyons Aquatic Club-CA', '4:25.47', '4:26.32'], [8, 'Jackson, Sydney R', 17, 'North Coast Aquatics-SI', '4:27.18', '4:26.41']]"
24,2019 Futures Mt Hood Results,Freestyle,Men,400,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Reynolds, Parker T', 15, 'Santa Maria Swim Club-CA', '3:58.98', '3:58.15'], [2, 'Sauter, Jacob S', 19, 'Pacific Swim-SI', '4:03.91', '4:00.46'], [3, 'Lamar, Simon A', 19, 'Fast Swim Team-CA', '4:00.62', '4:01.51'], [4, 'Martinez, Trenton J', 18, 'Tualatin Hills Swim Club-OR', '4:02.81', '4:01.72'], [5, 'Simpson, Blake C', 17, 'Santa Maria Swim Club-CA', '4:03.64', '4:02.85'], [6, 'Miller, Christopher A', 21, 'Lakeridge Swim Team-PC', '4:02.66', '4:03.03'], [7, 'Johnson, Hayden C', 19, 'Dart Swimming-SN', '4:01.62', '4:03.98'], [8, 'Fierro, Eric E', 25, 'Dart Swimming-SN', '4:00.60', '4:06.11'], [1, 'Reynolds, Parker T', 15, 'Santa Maria Swim Club-CA', '4:00.34', '3:58.98'], [2, 'Fierro, Eric E', 25, 'Dart Swimming-SN', '4:02.20', '4:00.60'], [3, 'Lamar, Simon A', 19, 'Fast Swim Team-CA', '4:02.39', '4:00.62'], [4, 'Johnson, Hayden C', 19, 'Dart Swimming-SN', '4:05.99', '4:01.62'], [5, 'Miller, Christopher A', 21, 'Lakeridge Swim Team-PC', '4:08.91', '4:02.66'], [6, 'Martinez, Trenton J', 18, 'Tualatin Hills Swim Club-OR', '4:01.79', '4:02.81'], [7, 'Simpson, Blake C', 17, 'Santa Maria Swim Club-CA', '4:02.30', '4:03.64'], [8, 'Sauter, Jacob S', 19, 'Pacific Swim-SI', '4:01.46', '4:03.91']]"
25,2019 Futures Mt Hood Results,Freestyle,Women,100,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Beers, Eleanor D', 17, 'Bainbridge Island Swim Club-PN', '57.14', '56.88'], [2, 'Mortenson, Katrina E', 16, 'Alpha Aquatics-CA', '57.90', '57.05'], [3, 'Reinstein, Sloane O', 18, 'Palo Alto Stanford Aquatics-PC', '58.33', '57.39'], [4, 'Facey, Mia A', 22, 'Unattached Ucd-SN', '57.75', '57.64'], [5, 'Larson, Chloe L', 20, 'Cougar Aquatics-IE', '58.28', '57.84'], [6, 'Berkenfield, Colette H', 18, 'North Bay Aquatics-PC', '57.97', '58.18'], [7, 'Suggs, Eva R', 18, 'Boise YMCA Swim Team-SR', '58.41', '58.28'], [8, 'Nibarger, Reagan P', 16, 'Canyons Aquatic Club-CA', '58.59', '58.40'], [1, 'Beers, Eleanor D', 17, 'Bainbridge Island Swim Club-PN', '57.35', '57.14'], [2, 'Facey, Mia A', 22, 'Unattached Ucd-SN', '58.63', '57.75'], [3, 'Mortenson, Katrina E', 16, 'Alpha Aquatics-CA', '57.99', '57.90'], [4, 'Berkenfield, Colette H', 18, 'North Bay Aquatics-PC', '58.05', '57.97'], [5, 'Larson, Chloe L', 20, 'Cougar Aquatics-IE', '58.38', '58.28'], [6, 'Reinstein, Sloane O', 18, 'Palo Alto Stanford Aquatics-PC', '58.59', '58.33'], [7, 'Suggs, Eva R', 18, 'Boise YMCA Swim Team-SR', '58.05', '58.41'], [8, 'Nibarger, Reagan P', 16, 'Canyons Aquatic Club-CA', '58.34', '58.59']]"
26,2019 Futures Mt Hood Results,Freestyle,Men,100,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Park, Patrick H', 23, 'Fast Swim Team-CA', '51.84', '50.97'], [2, 'Lee, Timothy R', 19, 'Dart Swimming-SN', '52.26', '51.48'], [3, 'Martinez, Trenton J', 18, 'Tualatin Hills Swim Club-OR', '52.25', '51.76'], [4, 'Mason, Jackson J', 18, 'North Bay Aquatics-PC', '52.38', '51.78'], [5, 'Hemmens, Reece M', 20, 'Socal Aquatics Association-CA', '52.19', '51.91'], [6, 'Van Zandt, Zachary E', 17, 'Ccat Swimming-CA', '51.78', '52.15'], [7, 'Ilin, Daniel V', 20, 'Wolverine Aquatics-SN', '52.28', '52.24'], [8, 'Lee, Marcus J', 16, 'Irvine Novaquatics-CA', '52.40', '52.34'], [1, 'Van Zandt, Zachary E', 17, 'Ccat Swimming-CA', '51.62', '51.78'], [2, 'Park, Patrick H', 23, 'Fast Swim Team-CA', '53.80', '51.84'], [3, 'Hemmens, Reece M', 20, 'Socal Aquatics Association-CA', '53.00', '52.19'], [4, 'Martinez, Trenton J', 18, 'Tualatin Hills Swim Club-OR', '52.79', '52.25'], [5, 'Lee, Timothy R', 19, 'Dart Swimming-SN', '52.48', '52.26'], [6, 'Ilin, Daniel V', 20, 'Wolverine Aquatics-SN', '54.53', '52.28'], [7, 'Mason, Jackson J', 18, 'North Bay Aquatics-PC', '52.81', '52.38']]"
27,2019 Futures Mt Hood Results,Freestyle,Men,800,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Reynolds, Parker T', 15, 'Santa Maria Swim Club-CA', '8:18.38', '8:11.86'], [2, 'Simpson, Blake C', 17, 'Santa Maria Swim Club-CA', '8:29.41', '8:22.60'], [3, 'Carlton, Mason K', 16, 'Quicksilver Swimming-PC', '8:23.65', '8:27.03'], [4, 'Schott, Mitchell H', 14, 'Irvine Novaquatics-CA', '8:37.57', '8:27.20'], [5, 'Schodorf, William G', 18, 'La Mirada Armada-CA', '8:29.39', '8:27.62'], [6, 'Martinez, Trenton J', 18, 'Tualatin Hills Swim Club-OR', '8:30.87', '8:28.35']]"
28,2019 Futures Mt Hood Results,Backstroke,Women,200,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Lepisova, Emma', 18, 'Burlingame Aquatic Club-PC', '2:21.14', '2:18.18'], [2, 'Smith, Delaney M', 19, 'Unattached Losc-OR', '2:18.78', '2:18.75'], [3, 'Barthel, Alanakealoha R', 16, 'Aulea Swim Club-HI', '2:21.43', '2:19.14'], [4, 'Harvey, Noelle E', 16, 'North Coast Aquatics-SI', '2:21.25', '2:19.27'], [5, 'Wallace, Isabella A', 17, 'Multnomah Athletic Club-OR', '2:21.71', '2:20.04'], [6, 'Suggs, Eva R', 18, 'Boise YMCA Swim Team-SR', '2:21.75', '2:20.25'], [7, 'Lindsay, Tia E', 17, 'Tualatin Hills Swim Club-OR', '2:21.46', '2:20.34'], [8, 'Hoeper, Alexa K', 17, 'Olympic Cascade Aquatics-PN', '2:22.44', '2:25.29'], [1, 'Smith, Delaney M', 19, 'Unattached Losc-OR', '2:17.24', '2:18.78'], [2, 'Lepisova, Emma', 18, 'Burlingame Aquatic Club-PC', '2:17.18', '2:21.14'], [3, 'Harvey, Noelle E', 16, 'North Coast Aquatics-SI', '2:19.24', '2:21.25'], [4, 'Barthel, Alanakealoha R', 16, 'Aulea Swim Club-HI', '2:21.23', '2:21.43'], [5, 'Lindsay, Tia E', 17, 'Tualatin Hills Swim Club-OR', '2:19.28', '2:21.46'], [6, 'Wallace, Isabella A', 17, 'Multnomah Athletic Club-OR', '2:19.03', '2:21.71'], [7, 'Suggs, Eva R', 18, 'Boise YMCA Swim Team-SR', '2:21.99', '2:21.75'], [8, 'Hoeper, Alexa K', 17, 'Olympic Cascade Aquatics-PN', '2:22.01', '2:22.44']]"
29,2019 Futures Mt Hood Results,Backstroke,Men,200,2019-futures-mt-hood-results.pdf,futures-results,[],"[[1, 'Childs, Kevin R', 18, 'Canyons Aquatic Club-CA', '2:07.90', '2:06.08'], [2, 'Najera, Humberto', 14, 'Mission Viejo Nadadores-CA', '2:06.62', '2:07.07'], [3, 'Hanson, Joshua E', 25, 'Riverside Aquatics Association-CA', '2:09.04', '2:08.24'], [4, 'Wenger, Jacque A', 15, 'Rancho San Dieguito-SI', '2:08.81', '2:08.67'], [5, 'Gentry, Marcus A', 15, 'Superior Stingray Swimming-OR', '2:09.38', '2:08.90'], [6, 'Munoz Renteria, Carlos A', 16, 'Rancho San Dieguito-SI', '2:09.28', '2:09.24'], [7, 'Klein, Curtis T', 24, 'Lake Oswego Swim Club-OR', '2:09.82', '2:09.68'], [8, 'Shutt, Paul R', 16, 'Boise YMCA Swim Team-SR', '2:08.92', '2:10.16'], [1, 'Najera, Humberto', 14, 'Mission Viejo Nadadores-CA', '2:06.31', '2:06.62'], [2, 'Childs, Kevin R', 18, 'Canyons Aquatic Club-CA', '2:07.26', '2:07.90'], [3, 'Wenger, Jacque A', 15, 'Rancho San Dieguito-SI', '2:09.19', '2:08.81'], [4, 'Shutt, Paul R', 16, 'Boise YMCA Swim Team-SR', '2:08.75', '2:08.92'], [5, 'Hanson, Joshua E', 25, 'Riverside Aquatics Association-CA', '2:10.43', '2:09.04'], [6, 'Munoz Renteria, Carlos A', 16, 'Rancho San Dieguito-SI', '2:06.57', '2:09.28'], [7, 'Gentry, Marcus A', 15, 'Superior Stingray Swimming-OR', '2:10.06', '2:09.38'], [8, 'Klein, Curtis T', 24, 'Lake Oswego Swim Club-OR', '2:08.70', '2:09.82']]"
30,2019 Futures Mt Hood Results,Freestyle,Women,1500,2019-futures-mt-hood-results.pdf,futures-results,[],"[[2, 'Falk, Ryan J', 21, 'Tualatin Hills Swim Club-OR', '17:12.38', '17:20.60'], [3, 'Lawrence, Maelynn M', 18, 'La Mirada Armada-CA', '17:18.06', '17:22.74'], [4, 'Sulkevich, Kathleen A', 19, 'La Mirada Armada-CA', '17:20.17', '17:29.14'], [5, 'Bell, Sophia K', 14, 'North Bay Aquatics-PC', '17:34.55', '17:29.25'], [6, 'West, Summer A', 16, 'Irvine Novaquatics-CA', '17:38.27', '17:30.63'], [8, 'Salladin, Cathryn G', 20, 'La Mirada Armada-CA', '16:54.38', '17:39.07']]"
